feature,gini_importance,permutation_importance
气郁质,0.16203135134393878,-0.008000000000000018
血瘀质,0.12543424750204551,-0.00666666666666671
阴虚质,0.12213486525441049,-0.008666666666666701
阳虚质,0.11337539472940728,-0.003333333333333377
湿热质,0.11075999028876946,-0.006666666666666698
平和质,0.10362526521164515,0.011333333333333306
气虚质,0.10309486122867698,-0.0030000000000000248
痰湿质,0.08628410008327522,-0.006666666666666687
特禀质,0.0732599243578312,-0.0026666666666666948
